model_1_mae,model_1_likelihood,model_2_mae,model_2_likelihood,y_test_violation,model_1_violation,model_2_violation,constraint_path,dataset_index,y_test_violation_1e-06,y_test_violation_0.0001,y_test_violation_0.001,y_test_violation_0.01,y_test_violation_0.1,model_1_violation_1e-06,model_1_violation_0.0001,model_1_violation_0.001,model_1_violation_0.01,model_1_violation_0.1,model_2_violation_1e-06,model_2_violation_0.0001,model_2_violation_0.001,model_2_violation_0.01,model_2_violation_0.1
0.009898343123495579,3.0854523181915283,0.00930497981607914,3.121720790863037,0.0,0.24,0.20733333333333337,constraints_generated/smt_constraints_random/n10_r1.2_i1.txt,2,0.0,0.0,0.0,0.0,0.0,0.24,0.2393333333333333,0.2326666666666667,0.19199999999999995,0.01200000000000001,0.20733333333333337,0.20599999999999996,0.20399999999999996,0.15200000000000002,0.0006666666666667043
0.017415490001440048,2.5664985179901123,0.01665787771344185,2.394972324371338,0.0,0.366,0.3726666666666667,constraints_generated/smt_constraints_random/n10_r1.2_i2.txt,1,0.0,0.0,0.0,0.0,0.0,0.366,0.3653333333333333,0.3586666666666667,0.30400000000000005,0.019333333333333313,0.3726666666666667,0.372,0.3646666666666667,0.30866666666666664,0.011333333333333306
0.017807353287935257,2.591798782348633,0.016776643693447113,2.613415002822876,0.0,0.4733333333333334,0.4806666666666667,constraints_generated/smt_constraints_random/n10_r1.2_i2.txt,2,0.0,0.0,0.0,0.0,0.0,0.4733333333333334,0.4713333333333334,0.4673333333333334,0.402,0.019333333333333313,0.4806666666666667,0.4793333333333333,0.4733333333333334,0.3973333333333333,0.010666666666666713
0.011303420178592205,2.876011371612549,0.010938241146504879,2.8856794834136963,0.0,0.10866666666666669,0.10199999999999998,constraints_generated/smt_constraints_random/n10_r1.2_i3.txt,1,0.0,0.0,0.0,0.0,0.0,0.10866666666666669,0.10866666666666669,0.10666666666666669,0.08933333333333338,0.009333333333333305,0.10199999999999998,0.10199999999999998,0.09933333333333338,0.08333333333333337,0.00666666666666671
0.011663385666906834,2.906705617904663,0.010142422281205654,3.0121235847473145,0.0,0.21599999999999997,0.19199999999999995,constraints_generated/smt_constraints_random/n10_r1.2_i3.txt,2,0.0,0.0,0.0,0.0,0.0,0.21599999999999997,0.21599999999999997,0.21533333333333338,0.19533333333333336,0.030000000000000027,0.19199999999999995,0.19133333333333336,0.19066666666666665,0.16466666666666663,0.011333333333333306
0.017061971127986908,2.5782415866851807,0.015918511897325516,2.603391408920288,0.0,0.45599999999999996,0.43666666666666665,constraints_generated/smt_constraints_random/n10_r1.2_i4.txt,1,0.0,0.0,0.0,0.0,0.0,0.45599999999999996,0.45599999999999996,0.45333333333333337,0.4053333333333333,0.02733333333333332,0.43666666666666665,0.43666666666666665,0.43133333333333335,0.3793333333333333,0.01733333333333331
0.019922327250242233,2.630390167236328,0.018249521031975746,2.690671443939209,0.0,0.8326666666666667,0.7793333333333333,constraints_generated/smt_constraints_random/n10_r1.2_i4.txt,2,0.0,0.0,0.0,0.0,0.0,0.8326666666666667,0.832,0.8266666666666667,0.7186666666666667,0.00666666666666671,0.7793333333333333,0.7773333333333333,0.766,0.6246666666666667,0.0040000000000000036
0.010594470426440239,3.0005619525909424,0.010129089467227459,3.062150001525879,0.0,0.16066666666666662,0.15600000000000003,constraints_generated/smt_constraints_random/n10_r1.4_i0.txt,1,0.0,0.0,0.0,0.0,0.0,0.16066666666666662,0.16000000000000003,0.15933333333333333,0.1346666666666667,0.010000000000000009,0.15600000000000003,0.15600000000000003,0.15066666666666662,0.1213333333333333,0.0040000000000000036
0.009793872013688087,3.0619869232177734,0.009256266057491302,3.0735819339752197,0.0,0.126,0.11733333333333329,constraints_generated/smt_constraints_random/n10_r1.4_i0.txt,2,0.0,0.0,0.0,0.0,0.0,0.126,0.126,0.1213333333333333,0.09733333333333338,0.004666666666666708,0.11733333333333329,0.11733333333333329,0.1146666666666667,0.08133333333333337,0.0006666666666667043
0.011900152079761028,2.9125704765319824,0.010560965165495872,3.009906768798828,0.0,0.21533333333333338,0.21799999999999997,constraints_generated/smt_constraints_random/n10_r1.4_i1.txt,1,0.0,0.0,0.0,0.0,0.0,0.21533333333333338,0.21466666666666667,0.20999999999999996,0.17800000000000005,0.008666666666666711,0.21799999999999997,0.21799999999999997,0.21333333333333337,0.17200000000000004,0.0040000000000000036
0.012512212619185448,2.966420888900757,0.011650202795863152,2.956430673599243,0.0,0.2766666666666666,0.254,constraints_generated/smt_constraints_random/n10_r1.4_i1.txt,2,0.0,0.0,0.0,0.0,0.0,0.2766666666666666,0.2766666666666666,0.2733333333333333,0.2393333333333333,0.016000000000000014,0.254,0.254,0.2493333333333333,0.21799999999999997,0.004666666666666708
0.014634465798735619,2.720902681350708,0.013534422032535076,2.7465250492095947,0.0,0.29933333333333334,0.2886666666666666,constraints_generated/smt_constraints_random/n10_r1.4_i2.txt,1,0.0,0.0,0.0,0.0,0.0,0.29933333333333334,0.29800000000000004,0.29266666666666663,0.2413333333333333,0.007333333333333303,0.2886666666666666,0.28733333333333333,0.28,0.21466666666666667,0.011333333333333306
0.017209196463227272,2.78057599067688,0.01579146273434162,2.7301692962646484,0.0,0.3986666666666666,0.3906666666666667,constraints_generated/smt_constraints_random/n10_r1.4_i2.txt,2,0.0,0.0,0.0,0.0,0.0,0.3986666666666666,0.3986666666666666,0.3946666666666667,0.3446666666666667,0.050000000000000044,0.3906666666666667,0.3906666666666667,0.3866666666666667,0.33399999999999996,0.019333333333333313
0.016354944556951523,2.782045841217041,0.014780586585402489,2.8189752101898193,0.0,0.392,0.3906666666666667,constraints_generated/smt_constraints_random/n10_r1.4_i3.txt,1,0.0,0.0,0.0,0.0,0.0,0.392,0.3913333333333333,0.3873333333333333,0.3553333333333333,0.03466666666666662,0.3906666666666667,0.3906666666666667,0.39,0.33866666666666667,0.014000000000000012
0.011233408004045486,2.976716995239258,0.010124797001481056,3.048339366912842,0.0,0.19799999999999995,0.18266666666666664,constraints_generated/smt_constraints_random/n10_r1.4_i3.txt,2,0.0,0.0,0.0,0.0,0.0,0.19799999999999995,0.19799999999999995,0.19466666666666665,0.16400000000000003,0.01733333333333331,0.18266666666666664,0.18266666666666664,0.17933333333333334,0.138,0.00666666666666671
0.013292578049004078,2.7563376426696777,0.012657707557082176,2.7791407108306885,0.0,0.19933333333333336,0.20266666666666666,constraints_generated/smt_constraints_random/n10_r1.4_i4.txt,1,0.0,0.0,0.0,0.0,0.0,0.19933333333333336,0.19866666666666666,0.19733333333333336,0.17333333333333334,0.012666666666666715,0.20266666666666666,0.20266666666666666,0.20266666666666666,0.16600000000000004,0.010000000000000009
0.015888025984168053,2.721823215484619,0.01543677132576704,2.7411909103393555,0.0,0.46066666666666667,0.4773333333333334,constraints_generated/smt_constraints_random/n10_r1.4_i4.txt,2,0.0,0.0,0.0,0.0,0.0,0.46066666666666667,0.46066666666666667,0.45399999999999996,0.3833333333333333,0.038000000000000034,0.4773333333333334,0.476,0.4646666666666667,0.3866666666666667,0.01733333333333331
0.018677983433008194,2.6242759227752686,0.015907157212495804,2.031419038772583,0.0,0.42466666666666664,0.44999999999999996,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i0.txt,1,0.0,0.0,0.0,0.0,0.0,0.42466666666666664,0.42400000000000004,0.41933333333333334,0.3486666666666667,0.011333333333333306,0.44999999999999996,0.44999999999999996,0.43799999999999994,0.358,0.005333333333333301
0.01571851596236229,2.6065573692321777,0.01593875326216221,2.5382447242736816,0.0,0.5233333333333333,0.544,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i0.txt,2,0.0,0.0,0.0,0.0,0.0,0.5233333333333333,0.5233333333333333,0.5166666666666666,0.44133333333333336,0.008000000000000007,0.544,0.5426666666666666,0.5306666666666666,0.43733333333333335,0.0033333333333332993
0.010564515367150307,2.99282169342041,0.009439744055271149,3.0735628604888916,0.0,0.09533333333333338,0.08266666666666667,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i1.txt,1,0.0,0.0,0.0,0.0,0.0,0.09533333333333338,0.09533333333333338,0.09399999999999997,0.07866666666666666,0.011333333333333306,0.08266666666666667,0.08133333333333337,0.07799999999999996,0.06399999999999995,0.0033333333333332993
0.010229865089058876,3.0135676860809326,0.009080121293663979,3.1034598350524902,0.0,0.10133333333333339,0.10933333333333328,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i1.txt,2,0.0,0.0,0.0,0.0,0.0,0.10133333333333339,0.10133333333333339,0.09933333333333338,0.08733333333333337,0.002666666666666706,0.10933333333333328,0.10933333333333328,0.10733333333333328,0.08866666666666667,0.0
0.010986285284161568,2.877098798751831,0.01038839016109705,2.9467151165008545,0.0,0.08933333333333338,0.08799999999999997,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i2.txt,1,0.0,0.0,0.0,0.0,0.0,0.08933333333333338,0.08933333333333338,0.08799999999999997,0.07266666666666666,0.005333333333333301,0.08799999999999997,0.08799999999999997,0.08666666666666667,0.06799999999999995,0.0020000000000000018
0.013864089734852314,2.8402304649353027,0.012371608056128025,2.9249932765960693,0.0,0.30266666666666664,0.30400000000000005,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i2.txt,2,0.0,0.0,0.0,0.0,0.0,0.30266666666666664,0.30266666666666664,0.29666666666666663,0.23533333333333328,0.005333333333333301,0.30400000000000005,0.30400000000000005,0.29800000000000004,0.23399999999999999,0.0006666666666667043
0.010927408933639526,2.99992036819458,0.010171045549213886,3.0009984970092773,0.0,0.10599999999999998,0.09599999999999997,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i3.txt,1,0.0,0.0,0.0,0.0,0.0,0.10599999999999998,0.10599999999999998,0.10266666666666668,0.07999999999999996,0.006000000000000005,0.09599999999999997,0.09533333333333338,0.09399999999999997,0.06733333333333336,0.0020000000000000018
0.009995531290769577,3.028367757797241,0.009829768911004066,2.985996961593628,0.0,0.08333333333333337,0.07933333333333337,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i3.txt,2,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,0.08266666666666667,0.07799999999999996,0.05933333333333335,0.002666666666666706,0.07933333333333337,0.07866666666666666,0.07799999999999996,0.06066666666666665,0.0013333333333332975
0.01091137994080782,3.0027897357940674,0.010319521650671959,3.0427355766296387,0.0,0.17733333333333334,0.17266666666666663,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i4.txt,1,0.0,0.0,0.0,0.0,0.0,0.17733333333333334,0.17733333333333334,0.17600000000000005,0.14400000000000002,0.008000000000000007,0.17266666666666663,0.17266666666666663,0.17066666666666663,0.1286666666666667,0.004666666666666708
0.012517942115664482,2.900247573852539,0.01196218840777874,2.909698009490967,0.0,0.2493333333333333,0.2446666666666667,constraints_generated/smt_constraints_random/n10_r1.5999999999999999_i4.txt,2,0.0,0.0,0.0,0.0,0.0,0.2493333333333333,0.2486666666666667,0.246,0.20533333333333337,0.005333333333333301,0.2446666666666667,0.2446666666666667,0.2406666666666667,0.20266666666666666,0.0013333333333332975
0.017291076481342316,2.665522336959839,0.016629483550786972,2.6281046867370605,0.0,0.6833333333333333,0.6679999999999999,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i0.txt,1,0.0,0.0,0.0,0.0,0.0,0.6833333333333333,0.6819999999999999,0.6626666666666667,0.4986666666666667,0.018000000000000016,0.6679999999999999,0.6659999999999999,0.6533333333333333,0.4866666666666667,0.008000000000000007
0.014645541086792946,2.7868170738220215,0.014205615036189556,2.6330225467681885,0.0,0.29466666666666663,0.2693333333333333,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i0.txt,2,0.0,0.0,0.0,0.0,0.0,0.29466666666666663,0.29333333333333333,0.28933333333333333,0.2466666666666667,0.02533333333333332,0.2693333333333333,0.268,0.2606666666666667,0.20199999999999996,0.01733333333333331
0.01755463145673275,2.6894052028656006,0.016387758776545525,2.7136390209198,0.0,0.4106666666666666,0.4126666666666666,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i1.txt,1,0.0,0.0,0.0,0.0,0.0,0.4106666666666666,0.4106666666666666,0.4073333333333333,0.3746666666666667,0.03866666666666663,0.4126666666666666,0.4126666666666666,0.4053333333333333,0.368,0.013333333333333308
0.015055021271109581,2.7670342922210693,0.013640197925269604,2.7426795959472656,0.0,0.32199999999999995,0.2826666666666666,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i1.txt,2,0.0,0.0,0.0,0.0,0.0,0.32199999999999995,0.32199999999999995,0.31799999999999995,0.268,0.01666666666666672,0.2826666666666666,0.2826666666666666,0.2753333333333333,0.22999999999999998,0.005333333333333301
0.013931483030319214,2.8186585903167725,0.01346095185726881,2.800530195236206,0.0,0.396,0.3793333333333333,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i2.txt,1,0.0,0.0,0.0,0.0,0.0,0.396,0.3953333333333333,0.3926666666666667,0.33533333333333337,0.018000000000000016,0.3793333333333333,0.3786666666666667,0.3713333333333333,0.30800000000000005,0.0006666666666667043
0.012851759791374207,2.7879130840301514,0.012079460546374321,2.790527582168579,0.0,0.18466666666666665,0.15933333333333333,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i2.txt,2,0.0,0.0,0.0,0.0,0.0,0.18466666666666665,0.18466666666666665,0.18000000000000005,0.15866666666666662,0.021333333333333315,0.15933333333333333,0.15866666666666662,0.15400000000000003,0.1306666666666667,0.008000000000000007
0.013730540871620178,2.887016773223877,0.012559699825942516,2.924776554107666,0.0,0.2706666666666667,0.2626666666666667,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i3.txt,1,0.0,0.0,0.0,0.0,0.0,0.2706666666666667,0.2706666666666667,0.2666666666666667,0.22799999999999998,0.03466666666666662,0.2626666666666667,0.2626666666666667,0.2573333333333333,0.21999999999999997,0.008000000000000007
0.014515489339828491,2.863330841064453,0.013705800287425518,2.8115882873535156,0.0,0.21466666666666667,0.20399999999999996,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i3.txt,2,0.0,0.0,0.0,0.0,0.0,0.21466666666666667,0.21466666666666667,0.21066666666666667,0.18133333333333335,0.028666666666666618,0.20399999999999996,0.20333333333333337,0.20133333333333336,0.16933333333333334,0.013333333333333308
0.013156086206436157,2.827162265777588,0.012910792604088783,2.809821605682373,0.0,0.35,0.3373333333333334,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i4.txt,1,0.0,0.0,0.0,0.0,0.0,0.35,0.3493333333333334,0.3426666666666667,0.29266666666666663,0.013333333333333308,0.3373333333333334,0.33666666666666667,0.32799999999999996,0.2726666666666666,0.002666666666666706
0.0122818099334836,2.884028911590576,0.011442678049206734,2.932497501373291,0.0,0.17200000000000004,0.18799999999999994,constraints_generated/smt_constraints_random/n10_r1.7999999999999998_i4.txt,2,0.0,0.0,0.0,0.0,0.0,0.17200000000000004,0.17200000000000004,0.16800000000000004,0.138,0.011333333333333306,0.18799999999999994,0.18666666666666665,0.18133333333333335,0.1206666666666667,0.0020000000000000018
0.01265236921608448,2.8359873294830322,0.011276478879153728,2.924376964569092,0.0,0.3753333333333333,0.3446666666666667,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i0.txt,1,0.0,0.0,0.0,0.0,0.0,0.3753333333333333,0.3746666666666667,0.372,0.33133333333333337,0.004666666666666708,0.3446666666666667,0.344,0.33666666666666667,0.2886666666666666,0.0013333333333332975
0.016856301575899124,2.879579544067383,0.01640445552766323,2.029006242752075,0.0,0.33599999999999997,0.31333333333333335,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i0.txt,2,0.0,0.0,0.0,0.0,0.0,0.33599999999999997,0.33599999999999997,0.32666666666666666,0.2853333333333333,0.03866666666666663,0.31333333333333335,0.31266666666666665,0.30600000000000005,0.2573333333333333,0.013333333333333308
0.010285964235663414,2.984464406967163,0.009467776864767075,3.0340805053710938,0.0,0.09599999999999997,0.06133333333333335,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i1.txt,1,0.0,0.0,0.0,0.0,0.0,0.09599999999999997,0.09599999999999997,0.09266666666666667,0.08066666666666666,0.00666666666666671,0.06133333333333335,0.06066666666666665,0.05666666666666664,0.03866666666666663,0.0006666666666667043
0.009088793769478798,3.1120824813842773,0.008719158358871937,3.113980293273926,0.0,0.09133333333333338,0.08066666666666666,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i1.txt,2,0.0,0.0,0.0,0.0,0.0,0.09133333333333338,0.09133333333333338,0.08999999999999997,0.07799999999999996,0.002666666666666706,0.08066666666666666,0.08066666666666666,0.07933333333333337,0.06333333333333335,0.0
0.010487983003258705,2.973367691040039,0.009697645902633667,3.0341567993164062,0.0,0.09599999999999997,0.11133333333333328,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i2.txt,1,0.0,0.0,0.0,0.0,0.0,0.09599999999999997,0.09599999999999997,0.09533333333333338,0.08533333333333337,0.010666666666666713,0.11133333333333328,0.11066666666666669,0.10799999999999998,0.08599999999999997,0.0
0.011306668631732464,2.94370698928833,0.010366040281951427,2.8872287273406982,0.0,0.30866666666666664,0.3406666666666667,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i2.txt,2,0.0,0.0,0.0,0.0,0.0,0.30866666666666664,0.30800000000000005,0.30000000000000004,0.22866666666666668,0.01733333333333331,0.3406666666666667,0.33866666666666667,0.32866666666666666,0.22799999999999998,0.0040000000000000036
0.014613586477935314,2.7687196731567383,0.015434538945555687,2.652902841567993,0.0,0.3613333333333333,0.388,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i3.txt,1,0.0,0.0,0.0,0.0,0.0,0.3613333333333333,0.3613333333333333,0.356,0.31599999999999995,0.028000000000000025,0.388,0.388,0.3833333333333333,0.31933333333333336,0.010666666666666713
0.01402658224105835,2.8415772914886475,0.013177776709198952,2.8013322353363037,0.0,0.33333333333333337,0.29733333333333334,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i3.txt,2,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.33266666666666667,0.32599999999999996,0.2773333333333333,0.020666666666666722,0.29733333333333334,0.29733333333333334,0.29066666666666663,0.2393333333333333,0.009333333333333305
0.015141241252422333,2.8279306888580322,0.012756921350955963,2.458622932434082,0.0,0.29933333333333334,0.276,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i4.txt,1,0.0,0.0,0.0,0.0,0.0,0.29933333333333334,0.29933333333333334,0.29600000000000004,0.2586666666666667,0.023333333333333317,0.276,0.276,0.2713333333333333,0.22133333333333338,0.010666666666666713
0.011852050200104713,2.920663356781006,0.010493488982319832,2.960537910461426,0.0,0.17266666666666663,0.18799999999999994,constraints_generated/smt_constraints_random/n10_r1.9999999999999998_i4.txt,2,0.0,0.0,0.0,0.0,0.0,0.17266666666666663,0.17266666666666663,0.17000000000000004,0.13866666666666672,0.011333333333333306,0.18799999999999994,0.18666666666666665,0.18000000000000005,0.134,0.008000000000000007
0.013364831916987896,2.9507839679718018,0.011908328160643578,3.0326123237609863,0.0,0.22866666666666668,0.21799999999999997,constraints_generated/smt_constraints_random/n10_r2.1999999999999997_i0.txt,1,0.0,0.0,0.0,0.0,0.0,0.22866666666666668,0.2273333333333334,0.22333333333333338,0.20266666666666666,0.031333333333333324,0.21799999999999997,0.21799999999999997,0.21466666666666667,0.18799999999999994,0.008000000000000007
0.01442535500973463,2.943532705307007,0.012102684937417507,2.852954149246216,0.0,0.31733333333333336,0.29666666666666663,constraints_generated/smt_constraints_random/n10_r2.1999999999999997_i0.txt,2,0.0,0.0,0.0,0.0,0.0,0.31733333333333336,0.31666666666666665,0.31066666666666665,0.2566666666666667,0.03466666666666662,0.29666666666666663,0.29666666666666663,0.29066666666666663,0.22799999999999998,0.022666666666666613
0.00974258128553629,3.047153949737549,0.00876312144100666,3.131565570831299,0.0,0.128,0.09999999999999998,constraints_generated/smt_constraints_random/n10_r2.1999999999999997_i1.txt,1,0.0,0.0,0.0,0.0,0.0,0.128,0.128,0.124,0.10066666666666668,0.010666666666666713,0.09999999999999998,0.09999999999999998,0.09333333333333338,0.04933333333333334,0.002666666666666706
0.01085012685507536,2.9952778816223145,0.010214797221124172,3.0037147998809814,0.0,0.17866666666666664,0.17266666666666663,constraints_generated/smt_constraints_random/n10_r2.1999999999999997_i1.txt,2,0.0,0.0,0.0,0.0,0.0,0.17866666666666664,0.17866666666666664,0.17466666666666664,0.14733333333333332,0.01533333333333331,0.17266666666666663,0.17200000000000004,0.16266666666666663,0.11066666666666669,0.00666666666666671
0.015475623309612274,2.8806445598602295,0.014821438118815422,2.8319456577301025,0.0,0.3453333333333334,0.32533333333333336,constraints_generated/smt_constraints_random/n10_r2.1999999999999997_i2.txt,1,0.0,0.0,0.0,0.0,0.0,0.3453333333333334,0.3446666666666667,0.33799999999999997,0.29933333333333334,0.040000000000000036,0.32533333333333336,0.32333333333333336,0.31866666666666665,0.2746666666666666,0.020000000000000018
0.017175797373056412,2.887235403060913,0.015560428611934185,2.7211833000183105,0.0,0.44466666666666665,0.4013333333333333,constraints_generated/smt_constraints_random/n10_r2.1999999999999997_i2.txt,2,0.0,0.0,0.0,0.0,0.0,0.44466666666666665,0.44399999999999995,0.43266666666666664,0.3506666666666667,0.04466666666666663,0.4013333333333333,0.4,0.3893333333333333,0.30933333333333335,0.01866666666666672
0.01070333831012249,3.0746426582336426,0.010273424908518791,3.066789388656616,0.0,0.21399999999999997,0.19933333333333336,constraints_generated/smt_constraints_random/n10_r2.1999999999999997_i3.txt,1,0.0,0.0,0.0,0.0,0.0,0.21399999999999997,0.21399999999999997,0.20933333333333337,0.17533333333333334,0.01533333333333331,0.19933333333333336,0.19866666666666666,0.19266666666666665,0.15600000000000003,0.014666666666666717
0.009942152537405491,3.0827105045318604,0.009142330847680569,2.8939292430877686,0.0,0.18266666666666664,0.16866666666666663,constraints_generated/smt_constraints_random/n10_r2.1999999999999997_i3.txt,2,0.0,0.0,0.0,0.0,0.0,0.18266666666666664,0.18133333333333335,0.17333333333333334,0.10999999999999999,0.008000000000000007,0.16866666666666663,0.16666666666666663,0.16000000000000003,0.08466666666666667,0.0006666666666667043
