experiment_path,seed,model1_loss,model1_hamming,model1_accuracy,model2_loss,model2_hamming,model2_accuracy,y_test_violation,model_1_violation,model_2_violation
4_1.0_2_3,1,0.19158612191677094,0.08186666667461395,0.47999998927116394,0.21176564693450928,0.07173333317041397,0.5693333148956299,0.0,0.37733333333333335,0.27066666666666667
4_1.0_2_3,2,0.19566641747951508,0.08266666531562805,0.46666666865348816,0.2148265838623047,0.07373332977294922,0.5519999861717224,0.0,0.42133333333333334,0.3
4_1.0_2_3,3,0.19581478834152222,0.082266665995121,0.4866666793823242,0.2169220745563507,0.07333333045244217,0.5640000104904175,0.0,0.4066666666666667,0.30533333333333335
3_1.0_2_1,1,0.07221664488315582,0.024399999529123306,0.8253333568572998,0.07916520535945892,0.02280000038444996,0.8600000143051147,0.0,0.10133333333333333,0.08666666666666667
3_1.0_2_1,2,0.07793010771274567,0.0284000001847744,0.8053333163261414,0.09128344804048538,0.025866666808724403,0.843999981880188,0.0,0.11333333333333333,0.09866666666666667
3_1.0_2_1,3,0.07964736968278885,0.0284000001847744,0.8013333082199097,0.08947165310382843,0.0284000001847744,0.8386666774749756,0.0,0.132,0.09466666666666666
2_0.5_3_2,1,0.049126915633678436,0.020266667008399963,0.8453333377838135,0.06178884580731392,0.018933333456516266,0.8640000224113464,0.0,0.06,0.032
2_0.5_3_2,2,0.046500373631715775,0.017733333632349968,0.8533333539962769,0.05813285708427429,0.01653333380818367,0.8773333430290222,0.0,0.06533333333333333,0.042666666666666665
2_0.5_3_2,3,0.0502886138856411,0.020533332601189613,0.8386666774749756,0.06274901330471039,0.01640000008046627,0.8813333511352539,0.0,0.050666666666666665,0.030666666666666665
2_0.5_1_1,1,0.022201208397746086,0.008666666224598885,0.9266666769981384,0.025138992816209793,0.00706666661426425,0.9440000057220459,0.0,0.017333333333333333,0.009333333333333334
2_0.5_1_1,2,0.02312454581260681,0.009600000455975533,0.9173333048820496,0.026248838752508163,0.007199999876320362,0.9386666417121887,0.0,0.010666666666666666,0.008
